page_id,keyword,annotation,url
1,祝世宁,祝世宁，1949年12月出生于江苏省南京市，功能材料学家，中国科学院院士，南京大学教授、博士生导师。1981年祝世宁从淮阴师范学院毕业后留校任教；1988年获得南京大学硕士学位；1996年获得南京大学博士学位；2005年担任南京大学物理学系主任；2007年当选中国科学院院士；2009年担任南京大学物理学院院长；2015年当选为江苏省科学技术协会第九届委员会副主席；2017年当选美国物理学会会士。祝世宁长期从事微结构功能材料研究，主要研究包括：凝聚态物理和非线性光学：光学超晶格 (QPM)及其非线性光学效应；微结构电磁波材料，光子晶体、非线性光子晶体；光子纠缠和量子信息；铁电物理和材料。,https://baike.baidu.com/item/%E7%A5%9D%E4%B8%96%E5%AE%81/10323497
1,研究所,研究所是指以科学研究为主要目的的社会企事业机构。在中国是一种完成为特殊科研目的和任务而建立的研究机构。随着社会的发展，现多以企业形式存在。在学术界，称其为科学试验的研究部门。研究所一直是国家重点扶持和照顾的对象，特别是军工类的研究所，比如航天两大集团，中电集团，航空，中船等重点研究所，一直是很多名校毕业生就业的首选。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E6%89%80/1884021
1,纳米,纳米（符号:nm），即为毫微米，是长度的度量单位。1纳米=10的负9次方米。1纳米相当于4倍原子大小，比单个细菌的长度还要小的多。,https://baike.baidu.com/item/%E7%BA%B3%E7%B1%B3/410859
1,中科院,中国科学院（英文名称：Chinese Academy of Sciences，简称中科院）成立于1949年11月，为中国自然科学最高学术机构、科学技术最高咨询机构、自然科学与高技术综合研究发展中心。中国科学院提出了建设国家创新体系的构想，先后实施知识创新工程、“创新2020”、《“率先行动”计划暨全面深化改革纲要》，提出了《迎接知识经济时代，建设国家创新体系》、《创新促进发展，科技引领未来》、《创新2050：科学技术与中国的未来》、《科技发展新态势与面向2020年的战略选择》等战略研究报告。据2018年11月中国科学院官网显示，全院共拥有12个分院、100多家科研院所、3所大学（中国科学院大学、中国科学技术大学，与上海市共建上海科技大学）、130多个国家级重点实验室和工程中心、210多个野外观测台站，承担20余项国家重大科技基础设施的建设与运行，正式职工7.1万余人，在学研究生6.4万余人；建成了完整的自然科学学科体系，物理、化学、材料科学、数学、环境与生态学、地球科学等学科整体水平已进入世界先进行列，一些领域方向也具备了进入世界第一方阵的良好态势。在解决关系国家全局和长远发展的重大问题上，已成为不可替代的国家战略科技力量。一批科学家在国家重大科技任务中发挥了关键和中坚作用，并作为我国科技界的代表活跃在国际科技前沿。2019年9月，经党中央批准，十九届中央第四轮巡视将对中国科学院党组织开展常规巡视。,https://baike.baidu.com/item/%E4%B8%AD%E5%9B%BD%E7%A7%91%E5%AD%A6%E9%99%A2/271375
1,许宁生,许宁生，1957年7月出生于广东普宁，籍贯广东澄海，真空微纳电子学家，中国科学院院士、发展中国家科学院院士，复旦大学教授、校长，中山大学前校长。[1-2]许宁生1982年毕业于中山大学物理系。1986年获得英国阿斯顿大学博士学位，后受聘于该校从事科研和教学工作，历任研究员、高级研究员、博士生导师。1996年起任中山大学教授。1998年任中山大学凝聚态物理研究所所长。1999年任中山大学物理科学与工程技术学院院长。2001年任光电材料与技术国家重点实验室（中山大学）主任。2004年任中山大学党委常委、副校长。2009年12月当选中国科学院院士。2010年12月任中山大学校长兼研究生院院长。2014年10月任复旦大学校长。[2-3]许宁生主要致力于“场致电子发射及其应用”的研究。,https://baike.baidu.com/item/许宁生

1,研究员,根据中华人民共和国人事部职称管理评审制度规定，职称是对技术人员工作能力的表述，是由职称评定委员会评审的。研究员是自然科学研究或社会科学研究系列职称，属于正高级职称。研究员职称系列包括实习研究员（初级），助理研究员（中级），副研究员（副高），研究员（正高）。,https://baike.baidu.com/item/%E7%A0%94%E7%A9%B6%E5%91%98/8703381
1,白春礼,白春礼，1953年9月出生于辽宁丹东，化学家和纳米科技专家，中国科学院院士、发展中国家科学院院士、美国国家科学院外籍院士、美国艺术与科学院外籍院士、英国皇家学会外籍院士，中国科学院院长、党组书记[1-2]，中国科学院学部主席团执行主席，“一带一路”国际科学组织联盟(ANSO)首任主席。白春礼，1985年从中国科学院化学研究所博士毕业后进入美国加州理工学院做博士后和访问学者。1987年回国后在中国科学院化学研究所工作，先后担任助理研究员、副研究员、研究员、STM实验室主任。1992年至1996年担任中国科学院化学研究所副所长、党委委员。1996年至2004年担任中国科学院副院长、党组成员。1996年至2006年兼任中国青年科技工作者协会会长，第25、26届中国化学会理事长。1997年当选为中国科学院院士、第三世界科学院院士，同年开始历任中共十五大、十六大、十七大、十八大、十九大代表。2001年兼任中国科学院研究生院院长。2004年至2011年担任中国科学院常务副院长、党组副书记（正部长级）。2011年至今担任中国科学院院长、党组书记、学部主席团执行主席。2012年兼任中国科学院大学校长。2012年当选发展中国家科学院院长。2014年当选为英国皇家学会外籍会员。白春礼的研究领域包括有机分子晶体结构、EXAFS，分子纳米结构、扫描隧道显微镜。2019年12月18日白春礼入选“中国海归70年70人”榜单。,https://baike.baidu.com/item/%E7%99%BD%E6%98%A5%E7%A4%BC/3395473
